"","Año","Clave cuenca","Clave Región","Región hidrológica","Descripcion","RHA","Clave RHA","Nombre de cuenca","ExtraccionSuperficial","Area","DisponibilidadMediaAnua","EscurrimientoNatural"
"1977",2010,1021,31,"Sinaloa","Desde la EH El Quelite hasta su desembocadura al Océano Pacífico","Pacífico Norte","III","Río Quelite 2","0.66","364.6","152.5","50.36"
"1978",2010,1022,31,"Sinaloa","Desde su nacimiento hasta la EH Pericos","Pacífico Norte","III","Río Pericos 1","0.24","506.9","48.4","48.65"
"1979",2010,1023,31,"Sinaloa","Desde la EH Pericos hasta su desembocadura al Océano Pacífico","Pacífico Norte","III","Río Pericos 2","0.03","897","159.16","110.78"
"1980",2010,103,6,"B.C. Noroeste","Desde el nacimiento del arroyo Agua Caliente hasta su desembocadura al Océano Pacífico.","Península de Baja California","I","Guadalupe","34.23","2380.5","2.317","40.608"
"1981",2010,104,6,"B.C. Noroeste","Desde el nacimiento del arroyo El Gallo hasta su desembocadura al Océano Pacífico.","Península de Baja California","I","Ensenada-El Gallo","2.107","787.8","9.69","13.709"
"1982",2010,105,6,"B.C. Noroeste","Desde el nacimiento del arroyo Maneadero hasta su desembocadura al Océano Pacífico.","Península de Baja California","I","San Carlos","0.651","854.2","11.987","14.043"
"1983",2010,106,6,"B.C. Noroeste","Desde el nacimiento del arroyo La Hervidora hasta su desembocadura al Océano Pacífico.","Península de Baja California","I","Maneadero-Las Ánimas","0.924","906.8","13.292","15.795"
"1984",2010,107,6,"B.C. Noroeste","Desde el nacimiento del arroyo Santo Tomás hasta su desembocadura al Océano Pacífico.","Península de Baja California","I","Santo Tomás","0.339","812.4","11.793","13.479"
"1985",2010,108,6,"B.C. Noroeste","Desde el nacimiento del arroyo San Isidro hasta su desembocadura al Océano Pacífico.","Península de Baja California","I","San Vicente","1.563","2152.2","28.933","33.885"
"1986",2010,109,6,"B.C. Noroeste","Desde el nacimiento del arroyo Salado hasta su desembocadura al Océano Pacífico.","Península de Baja California","I","Los Cochis-El Salado","0.243","1920.3","24.554","27.552"
"1987",2010,110,6,"B.C. Noroeste","Desde el nacimiento del arroyo San Rafael hasta su desembocadura al Océano Pacífico.","Península de Baja California","I","San Rafael","0.491","1401.4","15.836","18.142"
"1988",2010,1101,26,"Presidio-San Pedro","Desde su nacimiento hasta la EH La Ballona","Pacífico Norte","III","Río Cañas 1","3.076","190.62","122.171","126.225"
"1989",2010,1102,26,"Presidio-San Pedro","Desde la EH La Ballona hasta su desembocadura al Océano Pacífico","Pacífico Norte","III","Río Cañas 2","1.369","435.504","170.958","49.178"
"1990",2010,1103,26,"Presidio-San Pedro","Desde el nacimiento del río Acaponeta hasta donde se localiza la EH Acaponeta","Pacífico Norte","III","Río Acaponeta 1","22.39","5146.95","1333.12","1358.89"
"1991",2010,1104,26,"Presidio-San Pedro","Desde la EH Acaponeta hasta su desembocadura en el Océano Pacífico","Pacífico Norte","III","Río Acaponeta 2","3.58","252.73","1412.04","79.12"
"1992",2010,1105,26,"Presidio-San Pedro","Desde el nacimiento del río Presidio hasta donde se localiza la EH Siqueros","Pacífico Norte","III","Río Presidio 1","3.28","5248.99","1013.88","1019.62"
"1993",2010,1106,26,"Presidio-San Pedro","Desde la EH Siqueros hasta su desembocadura en el Océano Pacífico","Pacífico Norte","III","Río Presidio 2","2.63","488.61","1081.32","67.6"
"1994",2010,1107,26,"Presidio-San Pedro","Desde el nacimiento del Río El Rosario hasta donde se localiza la estación hidrométrica Baluarte II.","Pacífico Norte","III","Río Baluarte 1","2.05","4689.09","1660.56","1686.04"
"1995",2010,1108,26,"Presidio-San Pedro","Desde la estación hidrométrica Baluarte II hasta su desembocadura en el Océano Pacífico.","Pacífico Norte","III","Río Baluarte 2","25.55","412.58","1810.6","152.16"
"1996",2010,1109,26,"Presidio-San Pedro","desde el nacimiento de la corriente principal hasta donde se localiza la Laguna de Santiaguillo.","Pacífico Norte","III","Laguna de Santiaguillo","8.38","2361.99","36.99","129.66"
"1997",2010,111,6,"B.C. Noroeste","Desde el nacimiento del arroyo San Telmo hasta su desembocadura al Océano Pacífico.","Península de Baja California","I","San Telmo","3.737","1334.3","7.639","12.64"
"1998",2010,1110,26,"Presidio-San Pedro","Desde el nacimiento de la corriente principal hasta el punto más bajo de la cuenca.","Pacífico Norte","III","La Tapona","2.82","2593.74","111.68","114.5"
"1999",2010,1111,26,"Presidio-San Pedro","Desde el nacimiento del Río La Sauceda hasta la presa Peña del Aguila.","Pacífico Norte","III","Río La Sauceda","15.97","2451.92","50.56","129.11"
"2000",2010,1112,26,"Presidio-San Pedro","Desde el nacimiento del Río El Tunal hasta la presa Guadalupe Victoria.","Pacífico Norte","III","Río El Tunal","0.3","1799.59","87.27","139.41"
"2001",2010,1113,26,"Presidio-San Pedro","Desde el nacimiento del Río Santiago Bayacora hasta su confluencia con el Río Durango.","Pacífico Norte","III","Río Santiago Bayacora","23.83","1091.84","35.11","83.4"
"2002",2010,1114,26,"Presidio-San Pedro","Desde las presas Peña del Aguila, Guadalupe Victoria y confluencia del Río Santiago Bayacora hasta su confluencia con el Río Poanas.","Pacífico Norte","III","Río Durango","96.97","2171.23","238.93","98.6"
"2003",2010,1115,26,"Presidio-San Pedro","Desde el nacimiento del Río Poanas hasta la presa Francisco Villa.","Pacífico Norte","III","Río Poanas","35.38","1399.85","14.52","58.08"
"2004",2010,1116,26,"Presidio-San Pedro","Desde el nacimiento del Río Suchil hasta la EH Vicente Guerrero.","Pacífico Norte","III","Río Suchil","12.87","1732.51","20.82","35.53"
"2005",2010,1117,26,"Presidio-San Pedro","Desde el nacimiento del Río Graseros hasta su confluencia con el Río Suchil.","Pacífico Norte","III","Río Graseros","0.14","597.36","10.65","11.73"
"2006",2010,1118,26,"Presidio-San Pedro","Desde la confluencia de los ríos Durango y Poanas, Graseros y Suchil, la EH Vicente Guerrero y la presa Francisco Villa, hasta la EH San Pedro.","Pacífico Norte","III","Río San Pedro-Mezquital","14.78","11521.3","2438.28","2343.65"
"2007",2010,1119,26,"Presidio-San Pedro","Desde la EH San Pedro hasta su desembocadura en el Océano Pacífico","Pacífico Norte","III","Río San Pedro-Desembocadura","221.46","841.53","2690.51","272.99"
"2008",2010,112,6,"B.C. Noroeste","Desde el nacimiento del arroyo Santo Domingo hasta su desembocadura al Océano Pacífico.","Península de Baja California","I","Santo Domingo","1.749","1226.4","13.804","17.281"
"2009",2010,1120,26,"Presidio-San Pedro","Desde su nacimiento hasta la EH Rosa Morada","Pacífico Norte","III","Río Rosa Morada 1","0.37","231.4","76.17","79.22"
"2010",2010,1121,26,"Presidio-San Pedro","Desde la EH Rosa Morada hasta su desembocadura en el Océano Pacífico","Pacífico Norte","III","Río Rosa Morada 2","4.9","197.6","139.45","65.5"
"2011",2010,1122,26,"Presidio-San Pedro","Desde su nacimiento hasta la EH Bejuco","Pacífico Norte","III","Río Bejuco 1","0.79","342.2","145.13","147.4"
"2012",2010,1123,26,"Presidio-San Pedro","Desde la EH Bejuco hasta su desembocadura en el Océano Pacífico","Pacífico Norte","III","Río Bejuco 2","2","138.5","196.22","51.61"
"2013",2010,113,6,"B.C. Noroeste","Desde el nacimiento del arroyo Agua Chiquita hasta su desembocadura al Océano Pacífico.","Península de Baja California","I","San Quintín","0.383","947.4","7.586","8.855"
"2014",2010,114,6,"B.C. Noroeste","Desde el nacimiento del arroyo San Simón hasta su desembocadura al Océano Pacífico.","Península de Baja California","I","San Simón","0.162","1660.4","15.014","16.863"
"2015",2010,115,6,"B.C. Noroeste","Desde el nacimiento del arroyo El Socorro hasta su desembocadura al Océano Pacífico.","Península de Baja California","I","El Socorro","0.004","769.3","5.804","6.453"
"2016",2010,116,6,"B.C. Noroeste","Desde el nacimiento del arroyo El Rosario hasta su desembocadura al Océano Pacífico.","Península de Baja California","I","El Rosario","1.357","2688.7","23.852","28.01"
"2017",2010,1201,20,"Lerma-Santiago","Desde su origen hasta la presa José A Alzate","Lerma Santiago Pacífico","VIII","Río Lerma 1","68.04","2076.55","0","209.19"
"2018",2010,1202,20,"Lerma-Santiago","Desde su origen hasta la presa Ignacio Ramírez","Lerma Santiago Pacífico","VIII","Río La Gavia","31.1","524.38","0","102.41"
"2019",2010,1203,20,"Lerma-Santiago","Desde su origen hasta la presa Tepetitlán","Lerma Santiago Pacífico","VIII","Río Jaltepec","32.29","366.14","0","92.71"
"2020",2010,1204,20,"Lerma-Santiago","Desde las presas Alzate, Ramírez y Tepetitlán hasta  la presa Tepuxtepec","Lerma Santiago Pacífico","VIII","Río Lerma 2","122.82","2597.03","0","393.49"
"2021",2010,1205,20,"Lerma-Santiago","Desde la presa Tepuxtepec hasta la presa Solís","Lerma Santiago Pacífico","VIII","Río Lerma 3","229.42","2982.48","0","467.39"
"2022",2010,1206,20,"Lerma-Santiago","Desde su origen hasta la presa Ignacio Allende","Lerma Santiago Pacífico","VIII","Río La Laja 1","55.12","6867.54","0","275.01"
"2023",2010,1207,20,"Lerma-Santiago","Desde su origen hasta la EH Ameche","Lerma Santiago Pacífico","VIII","Río Querétaro","121.13","2355.6","0","106.24"
"2024",2010,1208,20,"Lerma-Santiago","Desde la presa Ignacio Allende hasta la EH Pericos","Lerma Santiago Pacífico","VIII","Río La Laja 2","138.29","2600.1","0","84.09"
"2025",2010,1209,20,"Lerma-Santiago","Laguna de Yuriria","Lerma Santiago Pacífico","VIII","Laguna  de Yuriria","1.27","1224.82","0","193.1"
"2026",2010,1210,20,"Lerma-Santiago","Desde la presa Solís, la Laguna de Yuríria y la EH Pericos hasta la EH Salamanca","Lerma Santiago Pacífico","VIII","Río Lerma 4","436.9","2453.13","0","102.62"
"2027",2010,1211,20,"Lerma-Santiago","Desde su origen hasta la EH Las Adjuntas","Lerma Santiago Pacífico","VIII","Río Turbio","187.96","3451.58","0","195.42"
"2028",2010,1212,20,"Lerma-Santiago","Desde su origen hasta la presa Melchor Ocampo","Lerma Santiago Pacífico","VIII","Río Angulo","76.45","2046.71","0","379.57"
"2029",2010,1213,20,"Lerma-Santiago","Desde la presa Melchor Ocampo y las EH Salamanca y las Adjuntas hasta la EH Corrales","Lerma Santiago Pacífico","VIII","Río Lerma 5","676.96","6849.23","0","286.89"
"2030",2010,1214,20,"Lerma-Santiago","Desde la EH Corrales hasta la EH Yurecuaro","Lerma Santiago Pacífico","VIII","Río Lerma 6","295.75","2034.62","0","324.76"
"2031",2010,1215,20,"Lerma-Santiago","Desde su origen hasta la EH La Estanzuela","Lerma Santiago Pacífico","VIII","Río Duero","256.32","2803.16","0","502.77"
"2032",2010,1216,20,"Lerma-Santiago","Desde su origen hasta la EH Zula","Lerma Santiago Pacífico","VIII","Río Zula","80.11","2125.36","0","208.41"
"2033",2010,1217,20,"Lerma-Santiago","Desde las EH Yurecuaro, Estanzuela y Zula hasta el Lago de Chapala","Lerma Santiago Pacífico","VIII","Río Lerma 7","462.61","6306.15","0","818.37"
"2034",2010,1218,20,"Lerma-Santiago","Cuenca cerrada del Lago de Pátzcuaro","Lerma Santiago Pacífico","VIII","Lago de Pátzcuaro","27.31","917.88","0","79.53"
"2035",2010,1219,20,"Lerma-Santiago","Cuenca cerrada del Lago de Cuitzeo","Lerma Santiago Pacífico","VIII","Lago de Cuitzeo","120.12","3865.73","0","485.26"
"2036",2010,1220,20,"Lerma-Santiago","Desde su nacimiento hasta la EC  San Francisco de los Romo","Lerma Santiago Pacífico","VIII","Río San Pedro","31.76","1833","0.24","60.67"
"2037",2010,1221,20,"Lerma-Santiago","Desde el nacimiento del Río Santiago hasta  la presa Plutarco Elías Calles","Lerma Santiago Pacífico","VIII","Presa Calles","3.85","587","0.1","57.63"
"2038",2010,1222,20,"Lerma-Santiago","Desde la EC San Francisco de los Romo y la presa Plutarco Elías Calles, hasta la presa El Niágara","Lerma Santiago Pacífico","VIII","Presa El Niágara","53.84","3107","0.43","41.65"
"2039",2010,1223,20,"Lerma-Santiago","Desde el nacimiento del Río de Lagos hasta  la Presa El Cuarenta","Lerma Santiago Pacífico","VIII","Presa El Cuarenta","12.81","2357","0.41","54.67"
"2040",2010,1224,20,"Lerma-Santiago","Desde la presa El Cuarenta hasta  la confluencia del Río de Lagos con el Río Verde","Lerma Santiago Pacífico","VIII","Río de Lagos","46.38","2790","1.71","126.81"
"2041",2010,1225,20,"Lerma-Santiago","Desde la presa El Niágara hasta la presa Ajojucar","Lerma Santiago Pacífico","VIII","Presa Ajojucar","14.79","772","0.76","29.88"
"2042",2010,1226,20,"Lerma-Santiago","Desde su nacimiento hasta  la presa Agostadero","Lerma Santiago Pacífico","VIII","Río Grande","1.45","316","0.55","41.16"
"2043",2010,1227,20,"Lerma-Santiago","Desde su nacimiento hasta  su confluencia con el Río Verde","Lerma Santiago Pacífico","VIII","Río Encarnación","27.55","2489","1.46","135.13"
"2044",2010,1228,20,"Lerma-Santiago","Desde las presas Ajojucar y Agostadero hasta la EH Paso del Sabino","Lerma Santiago Pacífico","VIII","Río Aguascalientes","10.85","966","3.4","43.52"
"2045",2010,1229,20,"Lerma-Santiago","Desde su nacimiento  hasta  su confluencia con el Río Verde","Lerma Santiago Pacífico","VIII","Río San Miguel","2.72","1085","1.13","80.51"
"2046",2010,1230,20,"Lerma-Santiago","Desde su nacimiento hasta su confluencia con el Río Verde","Lerma Santiago Pacífico","VIII","Río del Valle","38.21","713","0.34","68.28"
"2047",2010,1231,20,"Lerma-Santiago","Desde la EH Paso del Sabino y la confluencia de los ríos San Miguel y del Valle con el Río Verde, hasta la EH La Cuña","Lerma Santiago Pacífico","VIII","Río Verde 1","17.07","2197","9.05","166.27"
"2048",2010,1232,20,"Lerma-Santiago","Desde la EH La Cuña hasta su confluencia con el Río  Santiago","Lerma Santiago Pacífico","VIII","Río Verde 2","371.19","1414","12.95","199.65"
"2049",2010,1233,20,"Lerma-Santiago","Desde su nacimiento del Río Palomas hasta  la presa Palomas","Lerma Santiago Pacífico","VIII","Río Palomas","0.06","349","0.66","29.3"
"2050",2010,1234,20,"Lerma-Santiago","Desde el nacimiento del Arroyo Malpaso y la presa Palomas hasta  la presa El Chique","Lerma Santiago Pacífico","VIII","Presa El Chique","26.4","2329","2.59","77.61"
"2051",2010,1235,20,"Lerma-Santiago","Desde la presa El Chique hasta  la presa Achoquen","Lerma Santiago Pacífico","VIII","Río Juchipila 1","55.09","3154","7.29","124.93"
"2052",2010,1236,20,"Lerma-Santiago","Desde la presa Achoquen hasta  la presa La Boquilla","Lerma Santiago Pacífico","VIII","Río Juchipila 2","15.31","2599","15.06","147.24"
"2053",2010,1237,20,"Lerma-Santiago","Desde la presa La Boquilla hasta  su confluencia con el Río Santiago","Lerma Santiago Pacífico","VIII","Río Juchipila 3","2066.12","3126","12.21","315.76"
"2054",2010,1238,20,"Lerma-Santiago","Desde la salida del Lago de Chapala hasta la EH Las Juntas","Lerma Santiago Pacífico","VIII","Río Santiago 1","385.8","1288","69.63","540.07"
"2055",2010,1239,20,"Lerma-Santiago","Desde la  EH Las Juntas hasta la EH San Cristóbal II","Lerma Santiago Pacífico","VIII","Río Santiago 2","1572.46","1993","194.17","423.23"
"2056",2010,1240,20,"Lerma-Santiago","Desde la  EH San Cristóbal II hasta la presa Santa Rosa","Lerma Santiago Pacífico","VIII","Presa Santa Rosa","3.96","2342","241.5","467.22"
"2057",2010,1241,20,"Lerma-Santiago","Desde la  presa Santa Rosa hasta la EH La Yesca","Lerma Santiago Pacífico","VIII","Río Santiago 3","38.83","3113","3.59","82.59"
"2058",2010,1242,20,"Lerma-Santiago","Desde su nacimiento hasta la EH La Gloria","Lerma Santiago Pacífico","VIII","Río Tepetongo","29.54","2577","16.76","205.09"
"2059",2010,1243,20,"Lerma-Santiago","Desde su nacimiento hasta la EH El Zapote","Lerma Santiago Pacífico","VIII","Río Tlaltenango","5.58","1741","5.71","63.95"
"2060",2010,1244,20,"Lerma-Santiago","Desde su nacimiento hasta la EH La Florida","Lerma Santiago Pacífico","VIII","Arroyo Lobatos","11.73","4603","65.27","396.26"
"2061",2010,1245,20,"Lerma-Santiago","Desde las EH El Zapote y La Florida  hasta la EH Bolaños","Lerma Santiago Pacífico","VIII","Río Bolaños 1","4.46","2907","92.2","266.37"
"2062",2010,1246,20,"Lerma-Santiago","Desde la EH Bolaños hasta la EH El Caimán","Lerma Santiago Pacífico","VIII","Río Bolaños 2","1.81","5743","101.2","370.12"
"2063",2010,1247,20,"Lerma-Santiago","Desde su nacimiento hasta la EH El Platanito","Lerma Santiago Pacífico","VIII","Río San Juan","3.07","6186","299.14","716.46"
"2064",2010,1248,20,"Lerma-Santiago","Desde la EH El Platanito hasta donde se le une el Río Huajimic","Lerma Santiago Pacífico","VIII","Río Atengo","0.21","3114","130.29","471.16"
"2065",2010,1249,20,"Lerma-Santiago","Desde su nacimiento hasta donde se le unen los arroyos Tempisque y Los Leones","Lerma Santiago Pacífico","VIII","Río Jesús María","0.7","2562","229.58","358.49"
"2066",2010,1250,20,"Lerma-Santiago","Desde donde se le unen al Río Jesús María los arroyos Tempisque y Los Leones  hasta la EH Huaynamota II","Lerma Santiago Pacífico","VIII","Río Huaynamota","5941.84","4035","964.42","292"
"2067",2010,1251,20,"Lerma-Santiago","Desde las EH La Yesca y El Caimán hasta donde se le une el Río Huaynamota","Lerma Santiago Pacífico","VIII","Río Santiago 4","5977.74","2315","3231.87","313.56"
